Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
18752;12491;0;0;0;0;0;.00nan;0;0
18752;13559;216;64;9;0;9;1.000;1201450;0
18752;13702;216;28;25;6;19;.760;2398550;0
18717;1469;230;66;26;3;23;.885;3600000;0
18717;12510;25;52;7;1;6;.857;2071450;0
18717;12779;25;14;15;6;9;.600;1528550;0
18717;14140;230;0;0;0;0;.00nan;0;0
18714;813;220;46;22;4;18;.818;3600000;0
18714;13521;227;96;28;1;27;.964;3600000;0
18714;13528;227;0;0;0;0;.00nan;0;0
18714;13535;220;0;0;0;0;.00nan;0;0
18712;684;18;98;39;2;37;.949;3560250;0
18712;1737;23;0;0;0;0;.00nan;0;0
18712;1879;18;0;0;0;0;.00nan;0;0
18712;12032;23;70;15;1;14;.933;3600000;0
18711;181;15;84;23;1;22;.957;3600000;0
18711;420;229;86;30;2;28;.933;3579600;0
18711;774;229;0;0;0;0;.00nan;0;0
18711;13028;15;0;0;0;0;.00nan;0;0
19811;819;20;68;29;3;26;.897;3600000;0
19811;1452;20;0;0;0;0;.00nan;0;0
19811;13060;24;73;24;2;22;.917;3600000;0
19811;15759;24;0;0;0;0;.00nan;0;0
18783;172;3;53;3;0;3;1.000;251850;0
18783;842;11;0;0;0;0;.00nan;0;0
